ID,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,instrumentalness,liveness,loudness,mode,popularity,speechiness,tempo
38688,0.266,1926,0.133,597,0.713,103820,0.363,1,0.0,0.434,-14.009,1,25,0.9259999999999999,111.99
38689,0.49,1926,0.0904,597,0.713,95243,0.28,1,0.0,0.335,-12.155999999999999,1,25,0.945,131.105
38690,0.32799999999999996,1926,0.349,259,0.703,107195,0.154,0,0.0,0.536,-21.006,1,27,0.9420000000000001,95.89
38691,0.312,1926,0.5379999999999999,259,0.7240000000000001,135772,0.172,0,0.0,0.14800000000000002,-21.749000000000002,1,26,0.92,118.991
38692,0.263,1926,0.537,259,0.721,107090,0.174,0,0.0,0.27699999999999997,-22.701999999999998,0,26,0.932,120.04700000000001
38693,0.401,1926,0.532,259,0.69,121353,0.14400000000000002,0,0.0,0.273,-22.75800000000001,0,26,0.951,142.185
38694,0.517,1926,0.953,478,0.7759999999999999,200973,0.478,0,0.0,0.35100000000000003,-9.773,1,25,0.39899999999999997,79.497
38695,0.5579999999999999,1926,0.0726,597,0.71,97800,0.257,1,0.0,0.371,-12.640999999999998,0,25,0.9520000000000001,133.763
38696,0.33799999999999997,1926,0.00212,227,0.57,110199,0.621,0,0.0225,0.331,-10.024,1,25,0.0904,102.13799999999999
38697,0.483,1926,0.0523,597,0.745,100600,0.27,1,0.0,0.4370000000000001,-13.487,0,25,0.9440000000000001,108.46700000000001
38698,0.0,1926,0.956,303,0.63,28870,0.033,0,0.937,0.10300000000000001,-32.821,0,25,0.457,142.42600000000004
38699,0.31,1926,0.0341,597,0.71,99300,0.28800000000000003,1,0.0,0.359,-18.171,1,25,0.941,128.851
38700,0.491,1926,0.248,597,0.7090000000000001,104190,0.263,1,0.0,0.285,-15.675,0,25,0.943,130.988
38701,0.429,1926,0.37799999999999995,259,0.768,131802,0.19,0,0.0,0.28600000000000003,-21.811999999999998,0,26,0.9179999999999999,108.34
38702,0.249,1926,0.452,259,0.71,135511,0.149,0,0.0,0.157,-22.38300000000001,0,29,0.915,108.829
38703,0.55,1926,0.023,597,0.723,115062,0.252,1,0.0,0.568,-16.764,0,25,0.9420000000000001,115.001
38704,0.534,1926,0.996,300,0.39899999999999997,187253,0.122,0,0.9520000000000001,0.106,-26.885,0,25,0.0349,88.506
38705,0.305,1926,0.384,259,0.665,130600,0.145,0,0.0,0.35200000000000004,-21.798000000000002,0,29,0.9309999999999999,94.32600000000001
38706,0.258,1926,0.498,259,0.708,134519,0.18899999999999997,0,0.0,0.17300000000000001,-22.339000000000002,1,26,0.934,99.495
38707,0.748,1926,0.9940000000000001,300,0.337,175067,0.264,0,0.151,0.733,-19.434,1,25,0.0592,81.44800000000002
38708,0.247,1926,0.0183,597,0.72,95800,0.32,1,0.0,0.534,-17.267,1,25,0.85,115.891
38709,0.875,1926,0.993,250,0.525,185173,0.257,0,0.89,0.40399999999999997,-16.605,1,25,0.0403,111.441
38710,0.5429999999999999,1926,0.353,597,0.7140000000000001,102900,0.305,1,0.0,0.449,-13.224,1,25,0.925,131.489
38711,0.45,1926,0.305,597,0.7090000000000001,99800,0.23199999999999998,1,0.0,0.18,-12.674000000000001,1,25,0.9440000000000001,82.46700000000001
38712,0.379,1926,0.36,259,0.6629999999999999,130888,0.157,0,0.0,0.27699999999999997,-24.34,0,26,0.948,93.227
38713,0.501,1926,0.0231,597,0.657,99400,0.311,1,0.0,0.142,-15.392000000000001,0,25,0.951,90.675
38714,0.528,1926,0.0835,597,0.722,98200,0.32,1,0.0,0.326,-11.245,1,25,0.893,121.09100000000001
38715,0.35100000000000003,1926,0.502,259,0.618,135067,0.17600000000000002,0,0.0,0.11,-22.438000000000002,0,26,0.9590000000000001,179.93599999999995
38716,0.271,1926,0.371,259,0.759,122398,0.134,0,1.08e-06,0.163,-22.54,0,26,0.9420000000000001,53.295
38717,0.33899999999999997,1926,0.462,259,0.654,135067,0.187,0,0.0,0.10300000000000001,-21.473000000000006,0,26,0.934,89.416
38718,0.9590000000000001,1926,0.971,318,0.631,187760,0.6579999999999999,0,0.773,0.0872,-6.422999999999999,1,26,0.0488,122.882
38719,0.965,1926,0.995,173,0.826,168493,0.231,0,0.95,0.195,-12.302,1,25,0.0939,115.399
57400,0.55,1926,0.0256,597,0.7240000000000001,113100,0.265,1,0.0,0.419,-13.185,1,25,0.945,122.979
57401,0.6659999999999999,1926,0.992,539,0.5660000000000001,191067,0.153,0,0.00809,0.11,-12.642000000000001,1,25,0.0713,145.914
57402,0.311,1926,0.5529999999999999,259,0.705,135067,0.14300000000000002,0,0.0,0.168,-24.813000000000002,0,26,0.953,67.527
57403,0.8540000000000001,1926,0.9890000000000001,318,0.51,188253,0.608,0,0.8240000000000001,0.135,-4.842,1,25,0.0605,147.355
57404,0.495,1926,0.114,597,0.6629999999999999,99799,0.342,1,0.0,0.44,-13.963,1,25,0.948,93.979
57405,0.6759999999999999,1926,0.995,261,0.616,192573,0.345,0,0.0,0.0835,-13.57,1,25,0.225,118.375
57406,0.369,1926,0.493,259,0.65,125350,0.129,0,3.79e-06,0.248,-23.128,0,29,0.93,90.476
57407,0.359,1926,0.35700000000000004,259,0.695,118923,0.15,0,0.0,0.124,-22.604,0,27,0.937,102.991
57408,0.28300000000000003,1926,0.0453,597,0.779,96200,0.33299999999999996,1,0.0,0.327,-16.426,1,25,0.958,76.78399999999998
57409,0.40700000000000003,1926,0.41,259,0.669,125611,0.17800000000000002,0,0.0,0.159,-21.663,1,26,0.948,88.615
57410,0.405,1926,0.462,259,0.6920000000000001,145804,0.18100000000000002,0,0.0,0.217,-20.59,1,26,0.9359999999999999,102.23299999999999
57411,0.919,1926,0.996,173,0.271,131533,0.501,0,0.96,0.32,-15.0,1,25,0.0492,119.281
57412,0.381,1926,0.4370000000000001,597,0.65,97900,0.23399999999999999,1,0.0,0.141,-14.261,0,25,0.96,87.316
57413,0.23199999999999998,1926,0.45399999999999996,259,0.628,133813,0.135,0,3.59e-06,0.139,-23.741999999999997,1,26,0.956,172.497
57414,0.245,1926,0.47,259,0.716,135067,0.11199999999999999,0,0.0,0.159,-22.236,0,26,0.905,113.43799999999999
57415,0.4270000000000001,1926,0.556,259,0.772,109519,0.16699999999999998,0,0.0,0.385,-23.654,0,26,0.946,116.09299999999999
57416,0.647,1926,0.925,20,0.526,201836,0.245,0,0.0,0.35,-11.038,1,25,0.0473,121.389
57417,0.8220000000000001,1926,0.992,318,0.6679999999999999,204840,0.493,0,0.861,0.275,-6.937,1,26,0.0622,149.46
57418,0.485,1926,0.0259,597,0.703,103000,0.25,1,0.0,0.337,-15.039000000000001,1,25,0.924,132.531
57419,0.7120000000000001,1926,0.982,318,0.599,173747,0.415,0,0.46399999999999997,0.0786,-4.564,1,26,0.038,136.822
57420,0.935,1926,0.972,250,0.867,200773,0.361,0,0.789,0.0951,-12.741,1,25,0.0484,106.596
57421,0.32899999999999996,1926,0.462,259,0.7959999999999999,120439,0.165,0,0.0,0.124,-22.026,1,26,0.9490000000000001,52.048
57422,0.29100000000000004,1926,0.106,597,0.726,95676,0.294,1,0.0,0.259,-16.598,0,25,0.961,74.89
57423,0.17600000000000002,1926,0.0272,597,0.708,101500,0.268,1,0.0,0.34,-17.502,0,25,0.9129999999999999,129.982
57424,0.33299999999999996,1926,0.518,259,0.682,109624,0.154,0,0.0,0.125,-22.081999999999997,1,26,0.941,99.191
57425,0.24600000000000002,1926,0.39899999999999997,259,0.7170000000000001,127962,0.154,0,0.0,0.353,-22.369,0,27,0.943,123.58200000000001
57426,0.728,1926,0.996,300,0.381,158147,0.11599999999999999,0,0.927,0.16899999999999998,-25.346999999999998,1,25,0.0645,68.735
57427,0.263,1926,0.368,259,0.718,137627,0.157,0,0.0,0.21100000000000002,-23.506999999999998,1,26,0.951,80.298
57428,0.313,1926,0.0459,597,0.72,98900,0.27,1,0.0,0.562,-19.33,0,25,0.902,124.141
57429,0.418,1926,0.26,597,0.708,95900,0.222,1,0.0,0.264,-16.901,1,25,0.9540000000000001,128.488
57430,0.41100000000000003,1926,0.44,259,0.647,134153,0.187,0,0.0,0.17600000000000002,-19.095,0,26,0.9279999999999999,163.058
57431,0.64,1926,0.996,173,0.563,176840,0.239,0,0.943,0.34700000000000003,-13.534,1,25,0.0594,123.595
57432,0.7609999999999999,1926,0.965,478,0.708,198040,0.35200000000000004,0,0.0,0.738,-8.377,1,25,0.541,109.62799999999999
57433,0.368,1926,0.39799999999999996,259,0.77,111766,0.17600000000000002,0,0.0,0.218,-20.146,1,26,0.956,69.236
57434,0.665,1926,0.9940000000000001,173,0.8320000000000001,167000,0.161,0,0.8859999999999999,0.11,-16.947,0,25,0.18600000000000005,114.295
57435,0.263,1926,0.45899999999999996,259,0.6609999999999999,114770,0.15,0,0.0,0.371,-22.055,0,26,0.953,89.021
57436,0.335,1926,0.109,597,0.718,103800,0.319,1,0.0,0.168,-15.264000000000001,1,25,0.935,126.814
57437,0.361,1926,0.349,259,0.627,135067,0.179,0,0.0,0.302,-23.51,1,26,0.95,170.28
57438,0.4,1926,0.0579,597,0.632,101746,0.24100000000000002,1,0.0,0.33299999999999996,-17.289,1,25,0.956,169.332
57439,0.254,1926,0.349,259,0.716,130208,0.15,0,0.0,0.16899999999999998,-22.471,1,26,0.9129999999999999,110.35600000000001
57440,0.276,1926,0.44299999999999995,259,0.645,116729,0.183,0,0.0,0.303,-21.995,1,26,0.955,160.92600000000004
57441,0.705,1926,0.995,173,0.706,191253,0.201,0,0.9540000000000001,0.0759,-12.774000000000001,1,25,0.0586,114.0
57442,0.5,1926,0.168,597,0.721,101400,0.245,1,0.0,0.165,-15.825999999999999,0,25,0.93,125.204
57443,0.75,1926,0.987,250,0.619,183907,0.171,0,0.46799999999999997,0.0978,-15.706,1,25,0.0331,107.54799999999999
57444,0.765,1926,0.996,173,0.628,128480,0.21899999999999997,0,0.929,0.397,-15.198,1,25,0.0503,75.973
57445,0.395,1926,0.299,259,0.6509999999999999,133421,0.165,0,0.0,0.109,-21.79300000000001,0,26,0.945,85.64399999999998
57446,0.304,1926,0.4370000000000001,259,0.634,145438,0.168,0,0.0,0.142,-21.733,0,26,0.953,168.99400000000003
57447,0.413,1926,0.48100000000000004,259,0.74,119655,0.20199999999999999,0,0.0,0.129,-21.494,0,27,0.9570000000000001,73.285
57448,0.775,1926,0.995,300,0.484,152853,0.11,0,0.9229999999999999,0.109,-26.464000000000002,0,25,0.0481,59.041000000000004
57449,0.598,1926,0.996,173,0.586,149720,0.273,0,0.9229999999999999,0.18100000000000002,-10.211,1,25,0.12,126.564
57450,0.374,1926,0.996,300,0.41600000000000004,163653,0.0802,0,0.853,0.153,-24.415,1,25,0.106,81.658
57451,0.466,1926,0.996,173,0.534,182840,0.34700000000000003,0,0.9109999999999999,0.115,-10.594000000000001,1,25,0.0399,115.211
57452,0.25,1926,0.433,259,0.728,129738,0.114,0,0.0,0.13699999999999998,-21.851999999999997,0,26,0.8859999999999999,122.553
57453,0.161,1926,0.385,259,0.71,133212,0.156,0,0.0,0.47600000000000003,-21.655,1,26,0.946,131.422
57454,0.369,1926,0.406,259,0.6920000000000001,123704,0.18,0,0.0,0.185,-22.146,1,26,0.932,88.583
57455,0.28300000000000003,1926,0.4,259,0.619,134571,0.128,0,0.0,0.187,-22.799,1,27,0.956,177.248
57456,0.18899999999999997,1926,0.0871,597,0.73,97537,0.39799999999999996,1,0.0,0.297,-14.543,1,25,0.9359999999999999,121.139
57457,0.28800000000000003,1926,0.341,259,0.632,130078,0.16,0,0.0,0.263,-22.000999999999998,0,26,0.9590000000000001,169.50799999999995
57458,0.0,1926,0.956,303,0.711,31944,0.0311,0,0.9490000000000001,0.0968,-31.594,1,25,0.243,124.63
57459,0.332,1926,0.473,259,0.713,124801,0.16699999999999998,0,0.0,0.19899999999999998,-22.284000000000002,0,26,0.93,129.496
57460,0.327,1926,0.42100000000000004,259,0.659,136138,0.196,0,0.0,0.295,-21.424,1,26,0.946,91.251
57461,0.55,1926,0.0218,597,0.725,106800,0.22899999999999998,1,0.0,0.414,-12.328,1,25,0.9259999999999999,117.71
57462,0.536,1926,0.996,300,0.359,205347,0.0662,0,0.9570000000000001,0.0936,-29.8,1,25,0.0456,69.873
57463,0.7140000000000001,1926,0.992,250,0.46,179453,0.172,0,0.379,0.141,-16.743,1,25,0.0743,207.834
57464,0.26,1926,0.242,259,0.684,105314,0.145,0,0.0,0.19,-23.70300000000001,0,26,0.93,143.026
57465,0.305,1926,0.261,597,0.659,98100,0.27899999999999997,1,0.0,0.397,-16.846,0,25,0.96,151.909
57466,0.21,1926,0.331,259,0.621,115841,0.122,0,0.0,0.157,-22.785,0,26,0.951,178.65
57467,0.294,1926,0.4320000000000001,259,0.6990000000000001,135067,0.14,0,0.0,0.165,-21.698,1,26,0.92,103.045
57468,0.368,1926,0.406,259,0.72,129686,0.158,0,1.66e-06,0.14,-23.135,0,27,0.919,120.34200000000001
57469,0.366,1926,0.985,577,0.447,320253,0.18100000000000002,0,0.00615,0.217,-15.525,1,25,0.0583,131.129
57470,0.276,1926,0.409,259,0.725,132141,0.124,0,0.0,0.135,-21.535999999999998,0,26,0.9309999999999999,122.101
57471,0.24,1926,0.551,259,0.759,137105,0.125,0,1.11e-06,0.141,-22.414,1,26,0.94,80.568
57472,0.835,1926,0.996,173,0.318,149213,0.33899999999999997,0,0.985,0.21,-15.183,1,25,0.0618,219.46099999999998
57473,0.29100000000000004,1926,0.0371,597,0.7,96084,0.255,1,0.0,0.498,-17.386,1,25,0.956,135.244
57474,0.456,1926,0.157,597,0.7120000000000001,102200,0.245,1,0.0,0.37,-13.979000000000001,1,25,0.941,128.52200000000002
57475,0.647,1926,0.996,173,0.379,183227,0.53,0,0.922,0.386,-12.4,1,25,0.0658,82.09200000000001
57476,0.29100000000000004,1926,0.0755,597,0.6709999999999999,99160,0.299,1,0.0,0.386,-15.725,0,25,0.9590000000000001,149.632
57477,0.19399999999999998,1926,0.342,259,0.72,140344,0.131,0,0.0,0.187,-22.641,1,26,0.904,111.97399999999999
57478,0.282,1926,0.07400000000000001,597,0.716,98482,0.322,1,0.0,0.449,-15.925,0,25,0.9520000000000001,135.655
57479,0.217,1926,0.652,259,0.721,116442,0.141,0,1.01e-06,0.218,-22.899,1,26,0.938,119.545
57480,0.22399999999999998,1926,0.41200000000000003,259,0.7,136243,0.153,0,0.0,0.191,-21.38,1,27,0.9359999999999999,101.852
57481,0.879,1926,0.995,173,0.8029999999999999,179507,0.207,0,0.882,0.114,-16.452,1,25,0.0671,109.20700000000001
57482,0.41200000000000003,1926,0.12,597,0.7190000000000001,104400,0.282,1,0.0,0.293,-17.633,1,25,0.943,123.694
57483,0.381,1926,0.995,99,0.4370000000000001,206391,0.17600000000000002,0,0.902,0.20199999999999999,-20.319000000000006,1,25,0.0821,87.353
57484,0.612,1926,0.996,173,0.358,166347,0.525,0,0.8909999999999999,0.519,-11.437999999999999,0,25,0.0398,69.562
57485,0.22399999999999998,1926,0.992,49,0.22699999999999998,254907,0.39899999999999997,0,0.000552,0.32299999999999995,-9.343,1,25,0.0535,63.898999999999994
57486,0.34700000000000003,1926,0.40700000000000003,259,0.711,140631,0.17800000000000002,0,0.0,0.0983,-22.373,0,26,0.912,110.245
57487,0.552,1926,0.033,597,0.721,97900,0.248,1,0.0,0.516,-12.914000000000001,0,25,0.938,126.057
57488,0.591,1926,0.853,478,0.6659999999999999,204560,0.517,0,0.0,0.688,-10.613,1,25,0.879,95.255
57489,0.0,1926,0.934,303,0.805,31893,0.0283,0,0.961,0.084,-36.588,1,25,0.266,102.68799999999999
57490,0.426,1926,0.11699999999999999,597,0.6729999999999999,153377,0.282,1,0.0,0.396,-17.697,1,25,0.932,96.87
57491,0.168,1926,0.4370000000000001,259,0.6779999999999999,147110,0.133,0,1.09e-06,0.11699999999999999,-23.647,1,26,0.946,98.689
57492,0.389,1926,0.0642,597,0.71,95500,0.255,1,0.0,0.359,-18.873,1,25,0.935,110.038
57493,0.306,1926,0.33299999999999996,259,0.741,128406,0.161,0,0.0,0.175,-22.976999999999997,0,26,0.938,101.759
57494,0.28600000000000003,1926,0.439,259,0.71,119707,0.179,0,0.0,0.182,-21.623,1,26,0.9440000000000001,108.484
57495,0.65,1926,0.996,300,0.449,153267,0.0431,0,0.8590000000000001,0.0872,-26.221999999999998,1,25,0.0588,71.203
57496,0.639,1926,0.992,407,0.537,154733,0.38299999999999995,0,4.08e-06,0.14400000000000002,-12.114,1,25,0.0567,136.825
57497,0.355,1926,0.312,597,0.638,101700,0.28800000000000003,1,0.0,0.496,-16.824,0,25,0.961,166.274
57498,0.255,1926,0.5379999999999999,259,0.665,127883,0.126,0,0.0,0.0914,-22.235,1,26,0.941,94.14
57499,0.428,1926,0.512,259,0.728,133657,0.166,0,0.0,0.165,-21.994,0,26,0.941,111.13799999999999
57500,0.442,1926,0.15,597,0.725,103541,0.278,1,0.0,0.373,-16.553,0,25,0.929,119.21700000000001
57501,0.29600000000000004,1926,0.5379999999999999,259,0.7440000000000001,118401,0.168,0,0.0,0.34,-23.51,1,26,0.948,102.762
57502,0.304,1926,0.361,259,0.722,130522,0.162,0,0.0,0.284,-22.237,1,26,0.9259999999999999,125.469
57503,0.256,1926,0.59,259,0.72,139691,0.159,0,0.0,0.268,-22.089000000000002,0,26,0.935,122.823
57504,0.861,1926,0.996,173,0.47600000000000003,154547,0.4270000000000001,0,0.89,0.405,-11.475,1,25,0.0426,68.577
57505,0.391,1926,0.526,259,0.682,144654,0.163,0,0.0,0.128,-23.268,0,26,0.948,72.73
57506,0.377,1926,0.5329999999999999,259,0.6920000000000001,129242,0.11199999999999999,0,0.0,0.129,-23.146,1,26,0.9420000000000001,89.12100000000002
57507,0.6,1926,0.0731,597,0.64,122200,0.243,1,0.0,0.4970000000000001,-13.902999999999999,1,25,0.9359999999999999,84.98700000000002
57508,0.478,1926,0.996,300,0.5329999999999999,157373,0.134,0,0.00611,0.136,-24.116,1,25,0.0547,116.771
57509,0.851,1926,0.993,539,0.883,159067,0.3,0,0.0124,0.0774,-11.15,1,25,0.425,112.646
57510,0.154,1926,0.9740000000000001,49,0.29100000000000004,171200,0.264,0,0.0378,0.282,-11.28,1,25,0.0318,85.17299999999999
57511,0.336,1926,0.973,49,0.305,133600,0.355,0,0.0158,0.11900000000000001,-8.177999999999999,1,25,0.0336,73.158
57512,0.381,1926,0.096,597,0.691,98700,0.3,1,0.0,0.434,-13.189,1,25,0.9490000000000001,61.74
57513,0.405,1926,0.495,259,0.627,111035,0.184,0,0.0,0.325,-20.379,1,26,0.96,174.05900000000003
57514,0.35,1926,0.3670000000000001,259,0.7140000000000001,124958,0.156,0,0.0,0.0912,-22.066999999999997,1,26,0.914,128.512
57515,0.401,1926,0.0361,597,0.631,99300,0.223,1,0.0,0.532,-18.667,0,25,0.963,166.75799999999995
57516,0.26,1926,0.369,259,0.7390000000000001,126081,0.135,0,0.0,0.34700000000000003,-22.69,1,26,0.9279999999999999,109.755
57517,0.332,1926,0.428,259,0.6409999999999999,133578,0.203,0,0.0,0.14400000000000002,-22.059,1,27,0.951,165.55900000000003
57518,0.29100000000000004,1926,0.344,259,0.693,108736,0.146,0,0.0,0.134,-21.443,0,26,0.941,101.305
57519,0.264,1926,0.985,577,0.39799999999999996,510773,0.0647,0,0.0109,0.13,-19.678,1,25,0.0419,99.376
57520,0.9620000000000001,1926,0.996,173,0.515,137827,0.426,0,0.887,0.423,-11.133,1,25,0.0352,117.74600000000001
57521,0.48700000000000004,1926,0.5489999999999999,259,0.722,122868,0.175,0,0.0,0.18100000000000002,-22.58,0,27,0.934,115.694
57522,0.26899999999999996,1926,0.9740000000000001,577,0.321,396733,0.19,0,0.0747,0.48100000000000004,-20.764,0,25,0.128,63.308
57523,0.387,1926,0.525,259,0.687,126682,0.132,0,0.0,0.254,-22.105999999999998,1,26,0.961,82.65799999999999
57524,0.342,1926,0.625,259,0.711,136582,0.16699999999999998,0,0.0,0.392,-21.755,1,26,0.934,87.85700000000001
57525,0.2,1926,0.41600000000000004,259,0.695,119759,0.18899999999999997,0,1.99e-06,0.349,-22.594,0,26,0.956,86.87299999999998
57526,0.47200000000000003,1926,0.0646,597,0.6509999999999999,98400,0.324,1,0.0,0.183,-12.299000000000001,0,25,0.9490000000000001,160.314
57527,0.888,1926,0.8809999999999999,233,0.6809999999999999,159933,0.27399999999999997,0,0.0,0.0844,-13.725999999999999,1,25,0.0635,88.065
57528,0.32,1926,0.152,597,0.721,104000,0.36200000000000004,1,0.0,0.433,-13.397,0,25,0.9159999999999999,122.831
57529,0.725,1926,0.9940000000000001,173,0.59,148120,0.49,0,0.96,0.168,-9.572000000000001,0,25,0.0436,122.038
57530,0.39,1926,0.17800000000000002,597,0.7859999999999999,117500,0.247,1,0.0,0.366,-14.882,1,25,0.9440000000000001,100.412
57531,0.0,1926,0.96,303,0.71,33657,0.00974,0,0.94,0.1,-36.228,1,25,0.38299999999999995,124.36200000000001
57532,0.271,1926,0.17300000000000001,597,0.7070000000000001,95500,0.26,1,0.0,0.20600000000000002,-15.911,1,25,0.961,76.876
57533,0.366,1926,0.575,259,0.723,113020,0.196,0,0.0,0.33,-22.593000000000004,1,26,0.8320000000000001,122.397
57534,0.535,1926,0.04,227,0.747,107101,0.7809999999999999,0,0.8690000000000001,0.342,-10.679,1,25,0.0454,95.024
57535,0.375,1926,0.0708,597,0.6729999999999999,102200,0.312,1,0.0,0.342,-15.257,0,25,0.953,95.80799999999999
57536,0.7140000000000001,1926,0.995,173,0.657,177493,0.321,0,0.898,0.157,-13.574000000000002,1,25,0.0973,110.185
57537,0.245,1926,0.40299999999999997,259,0.728,111870,0.158,0,0.0,0.221,-20.311,1,26,0.92,78.383
57538,0.687,1926,0.34299999999999997,597,0.6920000000000001,95500,0.174,1,0.0,0.524,-15.537,1,25,0.948,87.49
57539,0.0,1926,0.9109999999999999,303,0.726,37133,0.0218,0,0.578,0.0957,-35.65,1,25,0.207,94.786
57540,0.215,1926,0.40399999999999997,259,0.695,127257,0.163,0,0.0,0.145,-22.131999999999998,0,26,0.953,80.68
57541,0.324,1926,0.499,259,0.703,129660,0.131,0,0.0,0.151,-23.432,0,26,0.941,136.249
57542,0.503,1926,0.222,597,0.635,95700,0.273,1,0.0,0.16899999999999998,-13.62,1,25,0.9620000000000001,167.419
57543,0.45299999999999996,1926,0.0125,227,0.6829999999999999,164767,0.387,0,0.83,0.212,-13.037,0,25,0.0972,142.99200000000005
57544,0.882,1926,0.995,173,0.792,153507,0.157,0,0.961,0.212,-13.687000000000001,1,25,0.0916,114.12100000000001
57545,0.424,1926,0.0812,597,0.6829999999999999,100200,0.27399999999999997,1,0.0,0.215,-13.015999999999998,0,25,0.9490000000000001,98.24799999999999
57546,0.321,1926,0.295,259,0.7090000000000001,107064,0.157,0,0.0,0.19899999999999998,-21.745,1,26,0.882,107.15
57547,0.9109999999999999,1926,0.996,173,0.701,157347,0.303,0,0.88,0.161,-11.722000000000001,1,25,0.0648,127.21700000000001
57548,0.615,1926,0.995,173,0.302,156240,0.39399999999999996,0,0.9,0.192,-14.804,1,25,0.0583,68.85600000000001
57549,0.35200000000000004,1926,0.10800000000000001,597,0.688,97500,0.248,1,0.0,0.4320000000000001,-15.255,0,25,0.9620000000000001,75.899
57550,0.7170000000000001,1926,0.9620000000000001,478,0.7,174440,0.304,0,0.0,0.242,-8.03,1,25,0.40700000000000003,134.705
57551,0.41700000000000004,1926,0.48,259,0.68,130130,0.16699999999999998,0,0.0,0.28600000000000003,-20.97,1,27,0.9540000000000001,77.415
57552,0.608,1926,0.94,478,0.634,198867,0.47,0,0.0,0.871,-9.42,0,25,0.851,84.262
57553,0.284,1926,0.16399999999999998,597,0.638,96300,0.27,1,0.0,0.21899999999999997,-14.770999999999999,1,25,0.958,166.015
57554,0.654,1926,0.992,173,0.4920000000000001,189000,0.22899999999999998,0,0.907,0.111,-16.663,1,25,0.209,113.065
57555,0.33899999999999997,1926,0.624,259,0.72,133866,0.151,0,0.0,0.14,-22.622,1,26,0.9309999999999999,117.397
57556,0.262,1926,0.41600000000000004,259,0.627,113751,0.159,0,0.0,0.132,-22.825,0,26,0.9570000000000001,169.965
57557,0.48,1926,0.996,300,0.439,133213,0.0687,0,0.852,0.122,-26.199,1,25,0.07200000000000001,141.678
57558,0.83,1926,0.99,539,0.521,170067,0.188,0,0.0434,0.0715,-12.85,1,25,0.0731,209.547
57559,0.489,1926,0.23,597,0.634,98400,0.262,1,0.0,0.491,-14.328,1,25,0.958,169.051
57560,0.314,1926,0.387,259,0.721,112497,0.187,0,0.0,0.28600000000000003,-22.02,1,26,0.929,122.006
57561,0.597,1926,0.922,303,0.512,43381,0.0298,0,0.9390000000000001,0.073,-33.897,1,25,0.155,158.438
57562,0.431,1926,0.0466,597,0.695,114700,0.237,1,0.0,0.369,-14.779000000000002,0,25,0.9570000000000001,85.34100000000002
57563,0.34600000000000003,1926,0.0675,597,0.63,96700,0.33299999999999996,1,0.0,0.503,-16.365,1,25,0.9570000000000001,170.453
57564,0.42200000000000004,1926,0.59,259,0.7559999999999999,142721,0.16,0,0.0,0.127,-22.265,0,26,0.945,113.853
57565,0.32799999999999996,1926,0.525,259,0.7240000000000001,130522,0.14300000000000002,0,0.0,0.23199999999999998,-22.226,1,26,0.943,120.01899999999999
57566,0.636,1926,0.996,300,0.648,170600,0.0644,0,0.598,0.126,-23.497,0,25,0.271,80.101
57567,0.304,1926,0.386,259,0.716,129111,0.136,0,0.0,0.33,-21.261999999999997,0,26,0.914,101.99700000000001
57568,0.228,1926,0.395,259,0.731,106176,0.136,0,0.0,0.151,-21.75,0,26,0.9109999999999999,123.618
57569,0.266,1926,0.589,259,0.732,133239,0.13699999999999998,0,0.0,0.0819,-20.897,1,26,0.94,100.223
57570,0.555,1926,0.996,173,0.522,169120,0.222,0,0.912,0.5489999999999999,-13.103,1,25,0.40700000000000003,73.365
57571,0.804,1926,0.995,539,0.495,170067,0.284,0,0.439,0.0778,-11.404000000000002,1,25,0.0946,180.672
57572,0.381,1926,0.436,259,0.659,125820,0.149,0,0.0,0.10099999999999999,-21.002,1,26,0.93,91.073
57573,0.5770000000000001,1926,0.0216,597,0.69,138400,0.19699999999999998,1,0.0,0.42200000000000004,-17.428,1,25,0.9490000000000001,84.383
57574,0.35,1926,0.301,259,0.701,121327,0.141,0,0.0,0.15,-22.549,0,26,0.941,78.846
57575,0.36,1926,0.348,259,0.7190000000000001,125062,0.218,0,0.0,0.22699999999999998,-20.08,1,26,0.95,72.65
57576,0.418,1926,0.996,300,0.35700000000000004,169333,0.0974,0,0.946,0.105,-28.06,0,25,0.0394,109.743
57577,0.512,1926,0.44299999999999995,597,0.6890000000000001,97977,0.214,1,0.0,0.415,-17.049,1,25,0.9520000000000001,101.219
57578,0.469,1926,0.0652,597,0.718,96600,0.231,1,0.0,0.122,-17.820999999999994,0,25,0.9309999999999999,127.309
57579,0.289,1926,0.0958,597,0.653,97100,0.34,1,0.0,0.261,-13.685,1,25,0.9570000000000001,89.20200000000001
57580,0.6940000000000001,1926,0.9940000000000001,398,0.684,157840,0.21,0,0.0,0.261,-15.302,1,25,0.159,114.94
57581,0.262,1926,0.129,597,0.625,97300,0.281,1,0.0,0.382,-20.369,1,25,0.948,169.66299999999995
57582,0.41200000000000003,1926,0.10099999999999999,597,0.718,101000,0.27399999999999997,1,0.0,0.155,-12.544,1,25,0.955,80.592
57583,0.0,1926,0.8809999999999999,303,0.691,22925,0.0533,0,0.976,0.0983,-33.323,1,25,0.0754,130.946
57584,0.28800000000000003,1926,0.429,259,0.6809999999999999,130026,0.165,0,0.0,0.39399999999999996,-21.456999999999997,0,26,0.946,145.333
